"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"JFL","2020-01-13","170","173","170","173","2.98","1380"
"JFL","2020-01-12","163","168","163","168","3.07","2394"
"JFL","2020-01-09","158","163","158","163","1.24","433"
"JFL","2020-01-08","166","166","161","161","-1.23","1068"
"JFL","2020-01-07","159","163","159","163","1.24","1709"
"JFL","2020-01-06","162","162","161","161","-0.62","964"
"JFL","2020-01-05","164","165","162","162","0.00","1128"
"JFL","2020-01-02","162","162","160","162","0.00","850"
"JFL","2020-01-01","163","163","162","162","0.00","560"
"JFL","2019-12-31","165","165","162","162","0.00","275"
"JFL","2019-12-30","160","162","157","162","-0.68","1241"
"JFL","2019-12-29","199","200","197","199","1.02","9395"
"JFL","2019-12-26","199","199","197","197","0.51","3230"
"JFL","2019-12-25","199","199","196","196","0.00","1690"
"JFL","2019-12-24","204","204","196","196","-2.00","7780"
"JFL","2019-12-23","201","201","197","200","1.01","2250"
"JFL","2019-12-22","199","200","198","198","0.00","2097"
"JFL","2019-12-19","195","200","195","198","3.12","8728"
"JFL","2019-12-18","191","194","189","192","0.52","2830"
"JFL","2019-12-17","193","194","191","191","0.00","3499"
"JFL","2019-12-16","194","194","191","191","0.00","3620"
"JFL","2019-12-15","194","194","194","194","-1.02","10"
"JFL","2019-12-12","201","201","194","196","-1.01","4438"
"JFL","2019-12-11","193","202","192","198","3.12","10888"
"JFL","2019-12-10","193","193","192","192","-1.03","1173"
"JFL","2019-12-09","188","194","188","194","3.19","820"
"JFL","2019-12-08","190","190","188","188","-1.57","405"
"JFL","2019-12-05","192","193","191","191","-1.04","1280"
"JFL","2019-12-04","192","193","192","193","0.52","1588"
"JFL","2019-12-03","191","192","191","192","0.52","636"
"JFL","2019-12-02","192","193","190","191","0.00","1140"
"JFL","2019-12-01","191","191","191","191","0.53","874"
"JFL","2019-11-28","193","193","190","190","0.00","1211"
"JFL","2019-11-27","190","191","190","190","1.06","3995"
"JFL","2019-11-26","194","194","188","188","-2.08","1812"
"JFL","2019-11-25","187","192","187","192","1.05","1011"
"JFL","2019-11-24","190","190","189","190","-1.04","3200"
"JFL","2019-11-21","196","196","192","192","-1.03","330"
"JFL","2019-11-20","195","195","193","194","1.04","40"
"JFL","2019-11-19","192","192","191","192","0.00","1814"
"JFL","2019-11-18","196","196","192","192","-1.54","3210"
"JFL","2019-11-17","195","195","195","195","1.04","210"
"JFL","2019-11-14","194","195","193","193","-0.52","178"
"JFL","2019-11-13","195","195","193","194","1.04","2198"
"JFL","2019-11-12","196","196","192","192","-1.54","1300"
"JFL","2019-11-11","197","197","195","195","0.00","87"
"JFL","2019-11-10","192","195","192","195","1.56","2332"
"JFL","2019-11-07","191","192","191","192","0.00","978"
"JFL","2019-11-06","195","195","192","192","-1.54","3551"
"JFL","2019-11-05","195","195","193","195","1.04","1254"
"JFL","2019-11-04","193","193","192","193","0.52","1530"
"JFL","2019-11-03","193","193","192","192","-1.03","1010"
"JFL","2019-10-31","194","194","193","194","0.52","2000"
"JFL","2019-10-24","192","195","192","193","0.00","3210"
"JFL","2019-10-23","196","196","192","193","-0.52","5458"
"JFL","2019-10-22","198","198","194","194","-1.02","2649"
"JFL","2019-10-17","198","198","196","196","0.51","220"
"JFL","2019-10-16","197","197","195","195","-0.51","1694"
"JFL","2019-10-15","195","196","195","196","1.55","1151"
"JFL","2019-10-14","196","196","193","193","-1.53","3995"
"JFL","2019-10-10","196","196","196","196","0.00","250"
"JFL","2019-10-03","195","197","195","196","0.51","2210"
"JFL","2019-10-02","195","195","193","195","-0.51","3910"
"JFL","2019-10-01","199","199","196","196","-0.51","1680"
"JFL","2019-09-30","195","198","195","197","1.55","125"
"JFL","2019-09-29","193","194","193","194","-0.51","340"
"JFL","2019-09-26","194","197","194","195","0.00","744"
"JFL","2019-09-24","195","195","192","194","-2.02","2965"
"JFL","2019-09-23","198","200","195","198","0.00","200"
"JFL","2019-09-22","196","199","193","198","-0.50","470"
